timestamp,sensor_id,machine_id,location,temperature,humidity,pressure,vibration,energy_consumption,machine_status,target_failure_risk
2024-02-02 01:00:00,sensor_1,machine_2,North Bay,74.98,97.54,101.3,0.977,376.08,fault,0.0964
2024-02-28 02:00:00,sensor_1,machine_1,South Yard,68.75,47.88,101.21,1.169,132.73,maintenance,0.0759
2024-03-11 12:00:00,sensor_11,machine_1,North Bay,69.82,54.94,100.55,1.246,148.54,maintenance,0.4562
2024-01-04 16:00:00,sensor_1,machine_3,East Plant,86.26,47.33,101.01,1.07,147.27,maintenance,0.4517
2024-02-07 18:00:00,sensor_8,machine_4,West Plant,96.29,32.92,101.97,1.233,166.64,idle,0.5582
2024-02-17 11:00:00,sensor_1,machine_3,North Bay,77.46,41.9,100.61,1.918,159.59,maintenance,0.2836
2024-02-27 18:00:00,sensor_1,machine_2,West Plant,68.99,39.0,101.2,1.785,75.41,fault,0.1147
2024-01-18 16:00:00,sensor_2,machine_4,North Bay,91.73,54.11,101.64,0.685,158.18,fault,0.7679
2024-02-03 04:00:00,sensor_4,machine_4,North Bay,83.64,37.37,101.41,1.682,150.46,idle,0.3444
2024-03-24 08:00:00,sensor_10,machine_1,South Yard,62.71,42.94,100.57,1.59,72.2,idle,0.0
2024-01-06 09:00:00,sensor_4,machine_2,East Plant,75.84,37.48,101.49,1.989,123.61,maintenance,0.3477
2024-01-02 05:00:00,sensor_7,machine_4,North Bay,85.72,44.28,101.82,0.221,174.61,fault,0.3718
2024-03-05 02:00:00,sensor_11,machine_3,West Plant,85.08,59.83,101.39,1.286,160.97,running,0.4924
2024-03-12 00:00:00,sensor_7,machine_3,South Yard,85.03,46.14,100.87,1.838,153.2,idle,0.4189
2024-01-16 19:00:00,sensor_8,machine_4,West Plant,94.71,50.79,101.14,0.587,153.79,running,0.5749
2024-03-19 00:00:00,sensor_12,machine_2,West Plant,67.7,44.93,100.56,0.996,156.9,idle,0.0
2024-01-22 02:00:00,sensor_9,machine_1,East Plant,64.49,50.02,100.4,1.142,124.49,fault,0.0226
2024-02-13 13:00:00,sensor_4,machine_4,South Yard,95.06,47.78,100.43,0.815,198.04,maintenance,0.6299
2024-03-16 01:00:00,sensor_10,machine_3,West Plant,85.53,57.88,101.55,1.369,126.17,running,0.4947
2024-01-25 13:00:00,sensor_11,machine_4,East Plant,86.73,46.87,102.22,1.867,177.99,fault,0.7684
2024-01-24 23:00:00,sensor_9,machine_4,North Bay,78.15,60.16,101.31,1.796,180.86,running,0.2811
2024-02-09 17:00:00,sensor_4,machine_2,South Yard,68.54,46.98,100.98,1.942,117.49,fault,0.3967
2024-02-18 01:00:00,sensor_7,machine_4,North Bay,95.44,47.3,100.93,1.687,173.32,maintenance,0.6595
2024-02-29 07:00:00,sensor_10,machine_4,South Yard,94.96,51.84,100.08,1.553,162.9,idle,0.512
2024-02-27 20:00:00,sensor_5,machine_4,South Yard,96.43,46.79,101.61,0.682,152.1,fault,0.8963
2024-03-06 08:00:00,sensor_8,machine_4,North Bay,95.42,56.59,99.87,1.758,168.34,fault,0.6269
2024-04-13 08:00:00,sensor_11,machine_4,West Plant,94.03,31.95,99.92,0.729,165.59,maintenance,0.6847
2024-04-15 18:00:00,sensor_12,machine_4,North Bay,81.49,42.01,101.55,0.696,162.03,running,0.4288
2024-01-07 02:00:00,sensor_2,machine_4,North Bay,88.45,45.44,102.78,1.443,116.75,fault,0.8189
2024-02-08 23:00:00,sensor_11,machine_4,West Plant,92.04,44.27,102.06,1.531,159.21,fault,0.472
2024-02-20 05:00:00,sensor_12,machine_1,West Plant,54.45,49.99,101.53,0.79,101.92,idle,0.0
2024-03-22 16:00:00,sensor_2,machine_1,South Yard,61.99,51.66,101.14,1.202,121.06,idle,0.0
2024-02-01 12:00:00,sensor_10,machine_2,East Plant,74.01,32.82,100.19,1.141,104.96,running,0.2465
2024-01-07 00:00:00,sensor_9,machine_4,East Plant,88.54,24.09,102.05,1.857,201.76,running,0.5553
2024-04-23 15:00:00,sensor_1,machine_1,North Bay,56.92,38.4,102.14,0.784,136.11,fault,0.0
2024-02-01 05:00:00,sensor_4,machine_1,East Plant,54.92,35.15,101.52,1.419,123.15,idle,0.0
2024-03-22 10:00:00,sensor_7,machine_3,East Plant,88.12,40.93,100.67,0.46,158.91,running,0.6182
2024-01-07 17:00:00,sensor_10,machine_2,West Plant,66.02,48.36,101.32,1.362,135.23,idle,0.0
2024-01-08 16:00:00,sensor_3,machine_2,West Plant,68.1,50.61,101.44,1.408,105.85,fault,0.2689
2024-01-30 03:00:00,sensor_3,machine_1,South Yard,74.98,43.26,101.3,1.383,415.38,idle,0.1186
2024-02-21 17:00:00,sensor_5,machine_1,North Bay,61.55,43.74,101.8,0.604,143.66,fault,0.2561
2024-03-18 09:00:00,sensor_2,machine_4,East Plant,86.31,51.23,101.0,0.693,192.73,idle,0.5006
2024-02-21 20:00:00,sensor_3,machine_3,East Plant,78.23,56.72,101.49,0.779,187.4,fault,0.2202
2024-02-11 08:00:00,sensor_12,machine_2,East Plant,77.23,39.79,100.81,0.883,138.87,fault,0.3399
2024-01-02 03:00:00,sensor_11,machine_3,South Yard,75.21,35.18,100.03,1.448,145.72,idle,0.31
2024-04-20 01:00:00,sensor_1,machine_2,East Plant,68.26,28.21,99.99,1.432,149.12,fault,0.0299
2024-02-17 19:00:00,sensor_2,machine_4,North Bay,84.9,30.79,101.25,1.015,158.56,running,0.6942
2024-01-03 10:00:00,sensor_4,machine_4,West Plant,89.06,39.18,100.8,0.783,170.84,idle,0.9246
2024-03-11 21:00:00,sensor_5,machine_2,South Yard,69.99,48.52,102.21,1.054,126.14,fault,0.0385
2024-01-09 06:00:00,sensor_11,machine_2,East Plant,65.58,40.47,102.35,1.111,114.3,running,0.0
2024-02-01 15:00:00,sensor_5,machine_4,South Yard,91.27,36.2,101.35,0.013,133.79,running,0.8563
2024-03-16 19:00:00,sensor_10,machine_2,North Bay,67.66,42.59,101.46,2.377,116.21,idle,0.0541
2024-04-16 14:00:00,sensor_9,machine_3,South Yard,81.84,44.28,100.6,1.59,134.82,idle,0.3964
2024-04-01 09:00:00,sensor_1,machine_2,North Bay,67.13,44.74,100.55,0.618,124.23,fault,0.3188
2024-01-23 20:00:00,sensor_8,machine_2,South Yard,64.63,46.74,102.04,0.867,122.44,idle,0.1535
2024-02-26 21:00:00,sensor_12,machine_2,North Bay,76.61,53.71,101.69,0.969,152.47,idle,0.2122
2024-04-16 13:00:00,sensor_9,machine_1,East Plant,61.08,42.15,100.57,2.072,112.8,maintenance,0.3629
2024-03-22 23:00:00,sensor_10,machine_1,North Bay,57.74,27.48,101.91,0.087,162.04,fault,0.0
2024-04-11 11:00:00,sensor_1,machine_4,East Plant,90.78,38.03,102.12,1.368,167.63,running,0.5255
2024-02-07 18:00:00,sensor_3,machine_3,East Plant,79.27,29.23,101.99,1.489,136.11,running,0.6856
2024-04-02 10:00:00,sensor_6,machine_3,West Plant,75.6,41.91,100.73,1.126,146.19,maintenance,0.4861
2024-01-11 15:00:00,sensor_1,machine_4,South Yard,84.8,44.24,101.59,0.666,170.85,idle,0.4007
2024-01-13 23:00:00,sensor_12,machine_1,South Yard,62.72,40.63,100.9,1.435,109.5,fault,0.0
2024-02-18 17:00:00,sensor_6,machine_1,East Plant,66.78,21.55,103.02,1.022,137.33,idle,0.2508
2024-04-19 02:00:00,sensor_12,machine_4,South Yard,82.74,70.78,100.66,0.116,157.76,running,0.313
2024-04-12 19:00:00,sensor_10,machine_2,West Plant,75.86,45.33,102.57,0.737,132.81,idle,0.1842
2024-02-16 00:00:00,sensor_2,machine_4,East Plant,89.24,39.46,100.18,0.822,164.2,maintenance,0.7992
2024-03-26 23:00:00,sensor_4,machine_1,East Plant,56.54,26.59,100.34,0.794,118.4,idle,0.0172
2024-03-05 23:00:00,sensor_1,machine_4,North Bay,87.23,41.45,101.19,0.81,161.2,idle,0.5456
2024-01-28 06:00:00,sensor_9,machine_4,South Yard,87.92,49.06,101.04,0.816,168.26,maintenance,0.8232
2024-03-10 11:00:00,sensor_2,machine_3,East Plant,85.15,35.17,101.2,1.779,162.9,idle,0.5333
2024-04-15 10:00:00,sensor_5,machine_1,East Plant,61.06,35.87,101.83,1.676,126.55,fault,0.0
2024-04-08 09:00:00,sensor_9,machine_1,South Yard,59.37,34.86,100.74,0.438,127.28,maintenance,0.0
2024-01-01 04:00:00,sensor_1,machine_3,East Plant,79.87,25.85,100.74,0.954,139.52,idle,0.4334
2024-04-23 05:00:00,sensor_1,machine_3,North Bay,85.61,56.9,101.21,1.658,137.91,fault,0.4601
2024-02-04 09:00:00,sensor_12,machine_4,West Plant,90.42,52.47,101.91,1.507,114.15,maintenance,0.5123
2024-03-07 23:00:00,sensor_6,machine_2,West Plant,67.45,43.93,101.37,1.389,178.23,fault,0.2101
2024-01-31 15:00:00,sensor_7,machine_1,West Plant,61.51,37.78,100.86,1.153,149.11,idle,0.0547
2024-02-17 18:00:00,sensor_9,machine_1,East Plant,66.77,40.2,102.71,2.053,138.17,idle,0.1426
2024-03-08 03:00:00,sensor_12,machine_2,South Yard,68.82,47.4,100.74,1.265,115.99,idle,0.3818
2024-04-17 20:00:00,sensor_4,machine_3,North Bay,74.98,43.26,101.3,0.023,491.43,running,0.3215
2024-01-22 00:00:00,sensor_12,machine_3,West Plant,83.62,53.45,101.76,0.746,165.54,running,0.6614
2024-02-04 05:00:00,sensor_10,machine_2,North Bay,72.49,32.62,101.63,1.161,126.61,running,0.3578
2024-01-10 09:00:00,sensor_6,machine_2,North Bay,67.65,49.25,100.32,1.947,154.49,idle,0.018
2024-02-01 14:00:00,sensor_4,machine_1,West Plant,61.78,32.68,101.27,1.487,125.16,fault,0.0
2024-02-17 13:00:00,sensor_5,machine_2,South Yard,69.23,39.93,101.48,2.185,94.67,maintenance,0.194
2024-04-27 12:00:00,sensor_3,machine_2,South Yard,83.15,56.03,100.67,0.682,159.93,running,0.5545
2024-01-16 11:00:00,sensor_4,machine_3,West Plant,83.8,45.41,100.77,1.824,160.15,fault,0.3774
2024-02-28 06:00:00,sensor_4,machine_2,West Plant,72.21,49.57,100.87,1.19,142.05,fault,0.1977
2024-02-22 02:00:00,sensor_1,machine_1,North Bay,56.54,32.96,100.37,1.058,118.83,running,0.0
2024-04-15 23:00:00,sensor_999,machine_3,West Plant,73.06,41.49,100.41,1.959,135.35,fault,0.2852
2024-01-23 11:00:00,sensor_12,machine_2,East Plant,70.89,37.58,101.6,0.592,86.81,running,0.1516
2024-03-12 15:00:00,sensor_11,machine_1,North Bay,56.65,40.0,102.08,0.121,121.45,maintenance,0.0
2024-01-21 21:00:00,sensor_9,machine_4,East Plant,88.0,30.47,101.28,1.022,191.47,running,0.799
2024-02-15 06:00:00,sensor_10,machine_2,West Plant,70.46,32.24,100.21,2.023,127.43,fault,0.4402
2024-02-16 03:00:00,sensor_10,machine_1,North Bay,58.12,36.35,103.03,0.671,129.04,running,0.2238
2024-03-03 01:00:00,sensor_11,machine_1,South Yard,63.78,48.12,101.98,2.301,123.32,idle,0.2254
2024-04-13 00:00:00,sensor_8,machine_3,South Yard,86.36,50.91,102.31,0.787,163.61,fault,0.381
2024-02-19 09:00:00,sensor_9,machine_3,West Plant,86.27,47.3,101.51,1.683,152.83,idle,0.4313
2024-01-19 15:00:00,sensor_11,machine_2,South Yard,72.08,41.64,102.06,1.49,147.38,idle,0.4643
2024-02-03 23:00:00,sensor_3,machine_4,North Bay,74.98,78.64,101.3,1.147,573.1800000000001,maintenance,0.7248
2024-01-25 11:00:00,sensor_5,machine_2,West Plant,65.1,49.04,101.18,0.034,107.57,fault,0.0
2024-04-18 08:00:00,sensor_10,machine_4,West Plant,96.86,25.86,100.47,0.906,142.84,maintenance,0.6988
2024-04-09 01:00:00,sensor_2,machine_2,West Plant,67.5,32.05,101.31,1.918,164.59,maintenance,0.1345
2024-01-24 09:00:00,sensor_3,machine_2,East Plant,74.98,43.26,101.3,0.826,537.39,fault,0.0729
2024-02-27 16:00:00,sensor_11,machine_1,West Plant,63.99,58.99,101.07,1.395,131.46,running,0.0655
2024-02-02 12:00:00,sensor_1,machine_3,West Plant,63.99,58.99,101.07,1.395,152.43,maintenance,0.4709
2024-04-19 10:00:00,sensor_11,machine_3,South Yard,90.38,35.56,101.05,0.939,149.16,maintenance,0.7106
2024-02-16 18:00:00,sensor_1,machine_2,North Bay,59.09,43.6,100.32,1.507,149.62,fault,0.0
2024-02-17 14:00:00,sensor_1,machine_2,South Yard,62.96,34.14,102.76,1.007,133.7,maintenance,0.0806
2024-03-13 06:00:00,sensor_2,machine_2,West Plant,69.68,36.92,102.32,1.374,111.42,running,0.3875
2024-02-13 05:00:00,sensor_10,machine_2,South Yard,70.16,48.11,100.03,0.408,141.07,fault,0.2866
2024-04-25 07:00:00,sensor_4,machine_1,South Yard,56.42,32.77,101.04,0.883,105.06,idle,0.0
2024-04-04 15:00:00,sensor_2,machine_2,East Plant,65.55,54.93,100.62,1.522,138.84,maintenance,0.0416
2024-01-06 08:00:00,sensor_7,machine_1,North Bay,59.34,40.55,100.76,1.994,102.81,maintenance,0.0964
2024-03-03 05:00:00,sensor_5,machine_4,North Bay,95.68,59.94,101.34,1.793,132.58,maintenance,0.7337
2024-04-12 03:00:00,sensor_7,machine_1,South Yard,48.45,46.62,101.26,0.17,112.42,maintenance,0.0
2024-04-26 02:00:00,sensor_9,machine_1,North Bay,62.03,52.55,101.84,2.195,98.54,running,0.0
2024-04-10 10:00:00,sensor_12,machine_4,South Yard,96.74,39.06,102.44,1.75,171.89,fault,0.7683
2024-01-16 19:00:00,sensor_9,machine_4,North Bay,92.94,33.22,101.31,0.717,178.38,running,0.4776
2024-02-16 19:00:00,sensor_2,machine_4,East Plant,81.12,46.31,101.18,1.726,171.25,idle,0.4971
2024-04-08 11:00:00,sensor_1,machine_3,South Yard,73.9,28.8,102.01,1.243,170.0,running,0.609
2024-03-14 03:00:00,sensor_12,machine_1,East Plant,58.39,36.36,101.57,1.314,130.98,idle,0.0
2024-01-17 02:00:00,sensor_4,machine_3,South Yard,86.52,36.06,101.41,1.532,163.24,fault,0.4841
2024-04-19 03:00:00,sensor_10,machine_3,West Plant,70.9,47.21,102.03,2.061,160.52,maintenance,0.1012
2024-04-07 19:00:00,sensor_4,machine_2,East Plant,72.59,16.57,101.22,0.226,143.41,maintenance,0.184
2024-02-29 01:00:00,sensor_7,machine_1,West Plant,60.02,45.18,99.4,0.392,123.26,maintenance,0.0
2024-04-04 23:00:00,sensor_10,machine_1,West Plant,74.98,85.44,101.3,0.756,375.66,running,0.0
2024-02-28 17:00:00,sensor_12,machine_3,North Bay,76.16,48.63,101.94,1.218,144.3,maintenance,0.2126
2024-03-04 15:00:00,sensor_1,machine_3,North Bay,69.94,41.69,101.59,2.44,176.13,fault,0.2888
2024-02-08 18:00:00,sensor_8,machine_4,South Yard,99.64,42.41,101.9,0.99,160.78,maintenance,0.7184
2024-03-05 14:00:00,sensor_2,machine_3,South Yard,76.98,54.67,101.47,0.357,138.68,maintenance,0.3457
2024-01-10 05:00:00,sensor_11,machine_4,East Plant,101.03,41.91,101.16,2.288,157.08,fault,0.8077
2024-03-08 10:00:00,sensor_2,machine_3,South Yard,82.21,42.7,101.89,1.342,154.38,maintenance,0.4719
2024-04-29 03:00:00,sensor_6,machine_4,North Bay,88.32,46.98,99.98,0.982,169.93,fault,0.5461
2024-03-19 10:00:00,sensor_5,machine_4,West Plant,82.13,30.97,100.99,0.665,179.54,running,0.3507
2024-02-25 22:00:00,sensor_4,machine_2,North Bay,65.02,38.9,101.06,2.352,118.56,running,0.0406
2024-04-01 00:00:00,sensor_3,machine_1,North Bay,53.66,55.28,101.49,1.169,103.44,running,0.0
2024-04-18 19:00:00,sensor_1,machine_4,North Bay,90.62,40.05,101.64,1.743,174.85,idle,0.5813
2024-03-21 20:00:00,sensor_5,machine_4,North Bay,84.93,56.28,101.28,0.617,147.76,fault,0.4449
2024-04-01 15:00:00,sensor_9,machine_4,West Plant,84.93,56.28,101.28,0.617,158.89,maintenance,0.6484
2024-01-09 00:00:00,sensor_3,machine_3,South Yard,82.33,46.93,101.9,1.103,140.51,running,0.2797
2024-01-12 04:00:00,sensor_9,machine_3,North Bay,74.98,43.26,101.3,1.575,526.89,running,0.2837
2024-03-01 14:00:00,sensor_2,machine_3,East Plant,75.72,47.5,101.54,0.219,155.33,maintenance,0.2356
2024-04-20 03:00:00,sensor_9,machine_2,South Yard,68.17,56.43,102.34,1.02,127.1,idle,0.5588
2024-03-18 17:00:00,sensor_1,machine_2,North Bay,72.7,37.56,101.12,0.688,141.3,fault,0.2029
2024-01-11 08:00:00,sensor_4,machine_2,East Plant,71.05,44.0,101.98,1.234,184.82,maintenance,0.0626
2024-03-31 14:00:00,sensor_7,machine_2,East Plant,82.04,48.93,100.6,1.28,130.83,running,0.3825
2024-04-29 06:00:00,sensor_7,machine_1,West Plant,60.81,37.82,102.39,0.915,127.87,fault,0.0
2024-04-11 17:00:00,sensor_1,machine_4,West Plant,77.49,39.19,101.51,0.883,192.15,running,0.7866
2024-02-06 13:00:00,sensor_4,machine_1,North Bay,61.07,64.15,102.23,1.577,101.69,maintenance,0.0
2024-02-29 22:00:00,sensor_8,machine_3,South Yard,79.6,43.18,101.56,3.14,142.07,maintenance,0.4433
2024-04-10 02:00:00,sensor_6,machine_1,East Plant,57.51,40.61,100.64,1.57,175.28,fault,0.0
2024-04-12 00:00:00,sensor_9,machine_3,North Bay,57.51,40.61,100.64,1.57,162.26,maintenance,0.5764
2024-01-06 12:00:00,sensor_8,machine_1,East Plant,62.12,44.57,102.41,0.528,110.54,maintenance,0.2665
2024-03-21 21:00:00,sensor_9,machine_1,South Yard,55.49,41.72,102.14,1.224,97.76,maintenance,0.0188
2024-03-01 00:00:00,sensor_12,machine_2,West Plant,71.25,46.28,99.98,0.027,162.99,fault,0.0905
2024-02-02 09:00:00,sensor_12,machine_2,West Plant,72.85,46.53,101.51,0.957,125.11,running,0.2919
2024-02-25 12:00:00,sensor_8,machine_2,West Plant,69.88,50.18,101.25,0.798,114.38,fault,0.4486
2024-04-24 02:00:00,sensor_5,machine_2,North Bay,63.77,51.25,101.17,1.483,147.46,running,0.0
2024-02-23 02:00:00,sensor_10,machine_1,East Plant,62.18,53.59,100.34,1.619,123.96,maintenance,0.0
2024-01-25 19:00:00,sensor_4,machine_1,East Plant,64.26,43.81,101.76,1.305,107.67,idle,0.0
2024-03-02 14:00:00,sensor_5,machine_3,West Plant,71.72,44.64,101.55,1.378,139.7,running,0.2975
2024-02-07 19:00:00,sensor_6,machine_4,North Bay,87.86,39.74,100.21,1.085,140.7,running,0.9102
2024-01-17 11:00:00,sensor_7,machine_3,East Plant,81.0,38.61,101.09,1.903,141.36,fault,0.6357
2024-01-12 15:00:00,sensor_4,machine_1,North Bay,81.0,38.61,101.09,1.903,113.63,fault,0.0
2024-02-10 15:00:00,sensor_6,machine_4,East Plant,74.98,71.76,101.3,1.029,521.67,maintenance,0.4748
2024-01-06 22:00:00,sensor_6,machine_3,East Plant,74.0,47.49,100.92,1.674,168.79,running,0.2212
2024-04-16 23:00:00,sensor_8,machine_3,North Bay,84.59,30.15,100.33,2.005,169.59,maintenance,0.4658
2024-04-23 01:00:00,sensor_1,machine_1,North Bay,56.53,30.6,101.53,1.708,102.05,running,0.0
2024-01-22 07:00:00,sensor_4,machine_4,North Bay,90.55,30.92,100.12,0.744,151.21,fault,0.5176
2024-01-31 13:00:00,sensor_2,machine_4,South Yard,90.49,60.84,100.43,0.914,182.16,running,0.5186
2024-03-10 01:00:00,sensor_1,machine_1,West Plant,61.47,50.02,101.94,1.608,102.42,running,0.0745
2024-01-13 04:00:00,sensor_11,machine_3,South Yard,87.22,41.99,99.79,1.063,110.39,maintenance,0.4179
2024-01-15 04:00:00,sensor_9,machine_2,North Bay,68.11,48.34,100.76,2.142,151.96,idle,0.0484
2024-04-08 05:00:00,sensor_12,machine_4,North Bay,74.98,95.94,101.3,1.366,550.92,idle,0.4765
2024-03-11 12:00:00,sensor_4,machine_4,North Bay,90.25,40.97,101.58,1.92,147.04,running,0.6111
2024-01-01 08:00:00,sensor_9,machine_2,North Bay,72.1,48.85,102.95,0.521,144.47,maintenance,0.167
2024-04-07 07:00:00,sensor_9,machine_4,West Plant,87.14,39.92,100.97,1.782,153.13,running,0.3887
2024-01-01 15:00:00,sensor_3,machine_2,South Yard,68.35,57.21,100.39,0.974,130.87,maintenance,0.1541
2024-02-06 02:00:00,sensor_5,machine_2,East Plant,67.19,26.94,101.69,0.345,147.91,idle,0.187
2024-01-18 17:00:00,sensor_9,machine_1,West Plant,64.67,50.88,101.71,2.057,81.68,idle,0.0
2024-01-31 02:00:00,sensor_1,machine_4,North Bay,93.92,51.26,100.76,1.335,160.2,fault,0.6862
2024-02-27 06:00:00,sensor_4,machine_1,South Yard,55.28,56.76,100.58,0.953,118.52,fault,0.0
2024-02-18 20:00:00,sensor_6,machine_1,North Bay,55.3,25.32,102.01,2.264,116.37,maintenance,0.0
2024-03-06 07:00:00,sensor_9,machine_2,South Yard,67.66,40.95,101.61,1.612,101.41,idle,0.5117
2024-03-28 00:00:00,sensor_9,machine_1,South Yard,67.66,40.95,101.61,1.612,105.83,running,0.0
2024-03-18 22:00:00,sensor_9,machine_2,South Yard,80.36,38.51,101.03,0.971,139.91,fault,0.4039
2024-03-22 19:00:00,sensor_7,machine_1,West Plant,58.92,23.92,101.36,1.823,109.69,fault,0.0
2024-02-12 12:00:00,sensor_3,machine_3,West Plant,85.61,45.13,100.33,0.769,158.62,idle,0.3597
2024-01-12 06:00:00,sensor_9,machine_1,West Plant,61.03,48.34,100.83,1.271,117.09,running,0.1998
2024-03-28 05:00:00,sensor_6,machine_4,East Plant,93.17,41.52,102.47,1.279,180.07,running,0.8911
2024-04-05 11:00:00,sensor_7,machine_2,West Plant,65.79,41.33,101.5,0.99,126.38,maintenance,0.2736
2024-02-03 00:00:00,sensor_2,machine_1,West Plant,54.94,49.92,101.64,1.049,125.17,maintenance,0.0
2024-01-31 05:00:00,sensor_9,machine_2,South Yard,60.93,35.22,101.06,1.569,131.29,fault,0.0
2024-01-23 18:00:00,sensor_2,machine_4,North Bay,90.02,42.87,100.82,1.519,187.49,maintenance,0.5948
2024-03-10 02:00:00,sensor_2,machine_4,South Yard,83.79,46.69,102.09,1.534,195.69,fault,0.3911
2024-02-03 15:00:00,sensor_8,machine_2,South Yard,67.58,44.72,101.66,0.716,136.07,running,0.2803
2024-04-01 03:00:00,sensor_3,machine_4,South Yard,90.66,41.19,101.18,0.92,185.9,running,0.4883
2024-01-07 03:00:00,sensor_1,machine_2,South Yard,71.22,39.09,102.04,1.622,139.33,running,0.1222
2024-02-04 16:00:00,sensor_1,machine_4,South Yard,71.22,39.09,102.04,1.622,178.59,maintenance,1.0
2024-03-17 21:00:00,sensor_1,machine_3,West Plant,87.85,57.45,100.67,1.635,124.41,idle,0.4557
2024-04-20 02:00:00,sensor_5,machine_2,North Bay,77.84,44.9,100.64,2.065,123.91,idle,0.3647
2024-01-01 18:00:00,sensor_1,machine_2,West Plant,70.26,33.52,100.73,0.429,154.56,maintenance,0.0361
2024-02-06 18:00:00,sensor_5,machine_3,East Plant,77.69,40.97,100.23,1.461,152.98,fault,0.2745
2024-01-07 00:00:00,sensor_10,machine_4,North Bay,88.61,50.8,102.61,1.173,161.69,fault,0.461
2024-04-21 05:00:00,sensor_1,machine_1,East Plant,58.34,55.03,101.92,1.471,120.82,running,0.0523
2024-01-17 10:00:00,sensor_7,machine_2,South Yard,69.17,49.96,101.62,1.717,140.74,maintenance,0.3169
2024-04-24 18:00:00,sensor_8,machine_3,West Plant,91.28,47.53,101.54,1.236,140.61,maintenance,0.6287
2024-01-27 09:00:00,sensor_2,machine_1,North Bay,58.73,45.32,100.9,1.297,107.8,fault,0.0
2024-02-05 03:00:00,sensor_9,machine_4,North Bay,88.38,35.81,101.96,1.49,154.95,fault,0.6155
2024-04-26 10:00:00,sensor_3,machine_1,South Yard,63.01,59.25,102.53,0.896,119.77,idle,0.3317
2024-01-16 22:00:00,sensor_10,machine_3,North Bay,80.29,46.51,102.6,0.137,157.58,idle,0.355
2024-01-17 01:00:00,sensor_9,machine_2,South Yard,65.17,43.67,102.84,1.619,145.61,fault,0.0
2024-02-09 17:00:00,sensor_2,machine_2,North Bay,75.02,44.47,101.22,1.623,143.25,running,0.1428
2024-01-21 15:00:00,sensor_2,machine_3,East Plant,85.6,35.38,101.16,1.438,179.83,fault,0.4457
2024-02-20 07:00:00,sensor_1,machine_2,North Bay,70.52,54.29,100.85,1.151,119.37,maintenance,0.0796
2024-02-07 09:00:00,sensor_5,machine_4,West Plant,94.35,38.22,101.51,0.692,181.1,idle,0.6001
2024-02-21 13:00:00,sensor_6,machine_4,East Plant,94.73,20.44,101.25,1.53,151.63,fault,0.5179
2024-01-27 11:00:00,sensor_8,machine_2,East Plant,79.11,37.55,100.96,1.422,141.93,running,0.3416
2024-03-31 19:00:00,sensor_3,machine_3,West Plant,77.1,38.09,103.12,1.824,138.21,running,0.6006
2024-04-15 15:00:00,sensor_7,machine_3,East Plant,77.97,32.62,102.1,0.844,169.47,running,0.2892
2024-03-21 16:00:00,sensor_7,machine_2,East Plant,70.25,40.26,101.41,0.422,151.15,maintenance,0.3049
2024-01-08 19:00:00,sensor_12,machine_2,West Plant,73.54,37.4,101.27,0.614,119.02,fault,0.2076
2024-03-20 01:00:00,sensor_11,machine_4,South Yard,93.8,43.91,101.79,0.902,151.47,running,0.5677
2024-02-18 05:00:00,sensor_11,machine_2,East Plant,65.09,34.65,100.59,1.234,132.26,running,0.1112
2024-03-30 00:00:00,sensor_3,machine_4,West Plant,94.34,33.12,100.33,1.814,154.7,maintenance,0.5794
2024-03-05 12:00:00,sensor_9,machine_4,East Plant,95.48,46.75,101.87,1.142,181.07,maintenance,0.6716
2024-01-28 18:00:00,sensor_8,machine_3,East Plant,76.17,45.21,101.28,0.86,134.03,running,0.3726
2024-03-26 20:00:00,sensor_11,machine_1,East Plant,67.31,38.79,101.7,1.172,128.68,fault,0.0697
2024-03-21 19:00:00,sensor_1,machine_3,East Plant,79.6,38.07,101.8,0.431,149.61,maintenance,0.2915
2024-01-17 02:00:00,sensor_5,machine_1,South Yard,52.84,55.33,102.97,0.226,105.24,idle,0.0
2024-01-15 08:00:00,sensor_8,machine_2,East Plant,73.72,43.64,100.69,2.573,132.5,running,0.1127
2024-03-27 05:00:00,sensor_4,machine_1,South Yard,54.45,37.92,102.31,1.206,119.95,idle,0.0
2024-03-23 18:00:00,sensor_3,machine_2,East Plant,66.53,26.22,101.42,0.807,136.19,maintenance,0.0838
2024-04-28 14:00:00,sensor_7,machine_3,West Plant,78.57,33.77,100.59,1.708,134.17,fault,0.3018
2024-01-07 12:00:00,sensor_8,machine_1,West Plant,60.6,41.77,101.27,1.251,116.22,running,0.0
2024-03-26 09:00:00,sensor_2,machine_1,South Yard,57.79,54.22,100.35,0.441,141.98,idle,0.0
2024-02-22 23:00:00,sensor_10,machine_3,West Plant,81.92,37.22,101.33,1.588,175.77,running,0.6416
2024-03-27 18:00:00,sensor_11,machine_2,South Yard,68.94,49.33,101.86,0.093,154.64,running,0.0631
2024-03-09 11:00:00,sensor_1,machine_1,East Plant,60.67,40.83,100.57,0.899,87.63,running,0.0
2024-03-10 17:00:00,sensor_5,machine_4,West Plant,93.92,44.85,100.61,1.049,201.88,maintenance,0.625
2024-02-25 00:00:00,sensor_1,machine_4,South Yard,97.12,48.63,102.38,1.879,160.72,idle,0.92
2024-03-08 19:00:00,sensor_8,machine_2,North Bay,68.78,39.31,100.78,0.987,161.42,running,0.1094
