temperature,humidity,pressure,vibration,energy_consumption,target_failure_risk,pca_1,pca_2,cluster_kmeans,cluster_dbscan,cluster_agglomerative
82.95,29.41,101.94,1.548,164.34,0.5218,0.8356489423028202,-1.2274870402811664,2,0,3
90.17,31.36,102.69,0.598,139.35,0.5552,1.146304897356126,-1.340646219990809,2,0,3
62.68,42.92,100.67,1.246,124.96,0.0295,-1.6054293708291738,0.1600151235494305,1,0,0
78.33,46.94,103.06,2.429,138.86,0.2823,0.08443404953346417,0.5173303931162563,0,0,0
78.33,46.94,103.06,2.429,142.07,0.5516,0.7948310195309266,0.2380298219576052,0,0,0
90.98,37.74,100.52,2.67,163.46,0.5272,1.3401480675545887,-1.0724188210210825,2,0,3
88.52,33.95,100.71,2.172,164.07,0.3799,0.7938045372846737,-1.0989594248181311,2,0,3
81.06,30.37,100.73,0.801,154.31,0.4356,0.42552404517413667,-1.374769936695209,2,0,1
69.15,44.97,100.82,0.485,142.9,0.0302,-1.0611562182804137,0.40373137842126877,1,0,0
74.98,75.54,101.3,1.646,418.59,0.1949,2.5749434005717107,5.361028242351774,3,0,2
77.12,45.9,101.01,0.413,183.83,0.3822,0.6222304270495581,0.3555501737879986,1,0,1
59.08,40.29,100.42,0.768,134.99,0.1313,-1.4907095620379447,-0.04215960737489348,1,0,0
52.42,40.55,103.05,0.532,133.31,0.0,-2.0987115984456515,0.8339245993278267,1,0,0
86.26,53.09,100.95,1.755,180.48,0.6502,1.844352233847486,0.36759683482523503,2,0,3
67.8,33.24,102.93,0.193,172.67,0.11,-0.8038059844304324,0.17772819343405596,1,0,0
79.73,39.63,101.77,0.799,151.41,0.3952,0.41677530362881365,-0.3682736842647488,2,0,3
79.73,39.63,101.77,0.799,159.87,0.5993,1.0076737605214892,-0.5197065198629278,2,0,3
71.19,23.26,102.37,1.165,129.74,0.2127,-0.9437506148900705,-1.3592903553161169,1,0,1
71.73,48.93,100.82,1.563,140.03,0.2886,-0.247683916600815,0.32822018390881336,0,0,1
78.58,45.86,102.76,1.881,136.83,0.2734,0.038892008170849895,0.3542402137366598,0,0,0
63.84,26.41,101.35,0.921,124.3,0.1307,-1.5510865193824626,-1.1401023889375246,1,0,0
60.63,50.33,102.43,1.212,89.39,0.0,-1.9186116373097062,0.8552095004669239,1,0,0
83.07,26.8,99.52,0.48,162.86,0.307,0.1875997777329124,-1.7293473719580188,2,0,1
86.0,39.94,99.92,0.08,176.41,0.3339,0.7671418874194321,-0.5570257257115874,2,0,1
95.25,41.12,101.77,0.809,198.02,0.7332,2.5075871521245503,-0.49910210928865173,2,0,3
77.86,50.0,100.5,0.612,120.71,0.2799,-0.09653397909402077,0.03760811145824401,1,0,1
87.82,38.25,100.15,2.008,181.23,0.5344,1.3582967799706092,-0.8741742306099864,2,0,3
90.25,50.35,100.81,1.305,166.27,0.6707,1.935523999827791,-0.1257243433874634,2,0,3
88.91,47.16,101.94,0.063,111.05,0.5327,1.0336794746313596,-0.4847707703342414,2,0,1
76.87,57.05,101.89,0.771,136.81,0.2041,-0.04205141622431548,1.169391282168141,1,0,1
93.73,35.41,101.54,1.875,135.1,0.6468,1.5409837886079378,-1.5053774518042655,2,0,3
64.93,48.67,101.32,0.926,141.76,0.1385,-0.9446623034881981,0.7547975444959716,1,0,0
71.18,46.94,101.12,0.982,119.16,0.1066,-0.9350531201616229,0.2543020067271565,1,0,1
63.76,39.55,101.04,1.133,105.65,0.2187,-1.2831964315891962,-0.4581949023440169,1,0,0
101.28,43.93,101.75,1.482,145.05,0.7034,2.3192283341621756,-0.9066844192192353,2,0,3
82.44,46.74,101.84,0.089,137.21,0.4659,0.7469974504771381,-0.06656397910627979,2,0,1
60.68,24.68,101.31,0.565,127.27,0.0,-2.0448508934870433,-1.0365628956092297,1,0,0
88.0,32.8,101.4,0.501,171.12,0.5254,1.2241226031596248,-1.1135011267485349,2,0,3
90.06,50.89,100.4,1.696,145.76,0.65,1.6857091199600591,-0.35319740877747946,2,0,3
90.06,50.89,100.4,1.696,136.99,0.3536,0.858211305853574,-0.09813830868898325,2,0,1
66.74,51.81,101.73,2.807,108.77,0.0243,-1.3926242967157825,0.8454310063107254,0,0,0
65.69,37.02,100.03,1.316,112.64,0.0717,-1.5700876551280107,-0.6824713346440918,0,0,0
80.48,38.57,101.7,1.085,146.25,0.3356,0.23494919040620357,-0.467656628766955,2,0,3
94.37,43.4,100.87,1.091,150.15,0.9956,2.718445022205357,-1.2829003297819,2,0,3
54.53,28.48,100.41,1.081,127.87,0.0,-2.327354172983474,-0.8040357225514536,1,0,0
72.85,40.33,102.33,1.451,106.58,0.136,-0.968946209920587,-0.19872569417947814,0,0,0
100.32,28.5,102.58,0.893,194.39,0.8593,2.8649252532472027,-1.6058978413351255,2,0,3
62.32,31.77,102.73,1.164,142.1,0.0,-1.6787658464214017,-0.053085247465025465,1,0,0
82.65,44.84,100.86,0.845,104.83,0.3781,0.18061961137041196,-0.6643651005017491,2,0,1
57.96,32.24,101.24,1.88,121.7,0.0,-2.1284721034407044,-0.4623530583273886,0,0,0
52.85,46.67,101.05,1.384,154.29,0.0,-1.8607912033065863,1.0714361237245502,0,0,0
69.32,44.92,101.44,0.037,133.06,0.24,-0.5822040696073255,0.19500709464561924,1,0,1
82.97,56.38,101.98,0.717,162.03,0.3791,0.9287795604333227,1.0592321335073782,2,0,1
84.97,52.23,100.52,1.477,160.21,0.855,2.097465719397324,-0.2058861979343744,2,0,3
89.75,40.05,101.7,1.589,179.8,0.6266,1.7613968882514623,-0.5484398050372915,2,0,3
53.43,42.55,101.75,0.278,137.84,0.0,-2.0063085594627483,0.7311066161771492,1,0,0
84.95,63.63,100.37,0.967,145.73,0.7333,1.8599355361104546,0.6615151542661886,2,0,3
54.09,40.43,101.02,1.543,80.54,0.0,-2.5486635422818007,-0.192300215342117,0,0,0
69.25,56.26,100.91,1.745,128.47,0.1216,-0.7753818923413274,1.0552644208987307,0,0,0
69.25,56.26,100.91,1.745,128.03,0.0493,-0.9624311030662229,1.1344655586066064,0,0,0
72.25,55.3,101.75,1.207,122.0,0.0795,-0.7666972696897772,1.0897143273474754,1,0,0
65.95,34.95,101.01,0.87,125.71,0.1103,-1.344843636205337,-0.5463202128181521,1,0,0
62.65,34.6,100.84,1.751,141.75,0.0407,-1.5772730060012699,-0.3076882218747344,0,0,0
61.1,20.38,101.66,1.462,107.56,0.0,-2.2723330834521427,-1.5108142787245333,0,0,0
76.61,49.07,100.12,1.141,156.97,0.4497,0.5496154787846227,0.06898440118590088,2,0,1
70.91,49.98,101.64,0.771,152.34,0.3307,-0.021994316046986477,0.6887530249010265,1,0,1
85.61,52.65,101.69,1.756,143.11,0.3788,0.8112843682481534,0.44987156627735136,2,0,3
59.56,49.87,100.61,1.547,84.74,0.0,-2.0801279793282355,0.3910365170364959,0,0,0
74.62,38.71,101.79,0.52,118.54,0.2973,-0.39264338989251857,-0.5435326716557793,1,0,1
82.85,36.93,102.33,1.326,148.87,0.3074,0.295296987356562,-0.45048235530083497,2,0,1
76.96,47.31,102.35,0.623,148.74,0.5076,0.685357488267883,0.2687154235082502,2,0,1
76.96,47.31,102.35,0.623,123.42,0.2725,-0.13094498571366928,0.2874635376581975,1,0,1
89.92,50.31,101.72,1.65,183.01,0.434,1.4844237056530445,0.5174552930260986,2,0,3
92.86,42.43,102.2,0.225,145.49,0.728,1.9572854866117326,-0.7661298368638573,2,0,3
87.25,39.75,99.64,0.514,139.63,0.5681,1.0867036796932423,-1.3011769018884995,2,0,1
80.42,48.15,99.73,0.123,109.9,0.2205,-0.25458966015094564,-0.3679096980973066,1,0,1
85.65,49.22,100.61,1.553,177.58,0.3796,1.02932828829135,0.28478936802474925,2,0,1
55.08,47.35,102.07,0.25,108.37,0.0,-2.086181924036718,0.8521467630994051,1,0,0
84.25,38.54,101.88,0.257,150.81,0.5341,0.9907337065062212,-0.6873872362674694,2,0,3
70.91,42.91,101.08,0.723,162.65,0.1145,-0.6158526526569601,0.35999392562078875,1,0,1
74.04,41.78,101.56,0.482,135.42,0.4026,0.03747781145965721,-0.2923864798695708,1,0,1
71.18,43.24,101.48,0.828,100.99,0.1641,-0.9977713410896434,-0.20572173289511875,1,0,0
77.24,41.92,101.05,0.674,117.59,0.5088,0.3015040282280413,-0.7628244086667642,2,0,1
61.07,55.03,101.06,1.845,139.04,0.0,-1.432984912673014,1.407306722776806,0,0,0
76.78,35.13,100.7,1.205,156.72,0.3286,0.027613810345710674,-0.7709270623596401,2,0,1
84.65,60.29,100.5,1.098,155.77,0.4156,1.0715246412280537,0.8993926580330792,2,0,1
65.27,57.67,100.88,1.176,115.66,0.0074,-1.3500190614284346,1.2507936774399946,1,0,0
81.3,34.6,101.07,1.75,116.3,0.451,0.21252312505568569,-1.3745915336211514,2,0,3
81.3,34.6,101.07,1.75,173.62,0.5052,0.8491149665096671,-0.8643017480146201,2,0,3
91.31,49.8,100.94,1.272,155.12,0.6574,1.8544651219932042,-0.2584616278020225,2,0,3
79.68,48.37,100.05,1.283,130.1,0.3537,0.21495221363575404,-0.22429137829737222,2,0,1
73.72,63.81,101.49,1.693,131.39,0.3786,0.27876016565072875,1.4188968319410389,0,0,1
72.22,46.81,100.67,2.677,149.82,0.3144,-0.12998488455052123,0.17807514877120462,0,0,0
65.19,41.98,101.92,1.268,100.38,0.1814,-1.285047248071329,-0.11235237711391428,0,0,0
80.69,44.47,102.16,1.352,188.18,0.3155,0.6695359202708268,0.5361879666741727,2,0,3
75.91,47.24,100.24,0.344,160.5,0.3518,0.2811267356861929,0.1192156524441913,1,0,1
75.77,43.8,102.39,1.899,127.5,0.4029,0.09435728394971356,-0.07466663579663457,0,0,0
73.22,35.13,100.3,1.909,128.4,0.3118,-0.46865750239815496,-1.0532477591081957,0,0,0
84.0,31.76,101.44,1.297,145.36,0.3347,0.28018411778970376,-1.1457093046311677,2,0,3
83.27,41.19,102.38,0.636,132.76,0.5856,0.9667770457508462,-0.589773208715337,2,0,3
63.96,49.11,101.99,0.834,143.18,0.1436,-0.9412901422393323,0.9664733954309538,1,0,0
71.4,40.4,100.66,1.16,153.64,0.1687,-0.5934855949322987,-0.09680093794549144,1,0,1
56.9,42.65,100.78,1.135,145.9,0.0,-1.796545035151633,0.5276066186714998,1,0,0
83.13,51.66,102.02,1.524,163.49,0.5775,1.3603574170650112,0.4716401676922419,2,0,3
76.53,38.71,102.38,1.905,128.06,0.4746,0.2331822026573845,-0.5722266805729707,0,0,0
91.03,50.2,100.76,1.422,169.48,0.6206,1.8710120360768796,-0.07562381919463233,2,0,3
68.41,35.48,101.01,2.353,116.34,0.3053,-0.8197754085554687,-0.8846780220369317,0,0,0
64.38,36.53,101.07,1.436,99.55,0.1487,-1.5370654591246788,-0.6851535798281355,0,0,0
96.64,45.61,101.52,1.748,156.97,1.0,2.952284505070068,-0.9535046854879978,2,0,3
62.0,43.05,101.24,0.483,149.02,0.325,-0.6513471506929674,0.21405378216042725,1,0,1
78.08,47.07,100.14,0.949,105.17,0.4412,0.12257134606316888,-0.6219568457520503,2,0,1
87.95,30.41,101.95,0.924,155.4,0.5157,1.0283898355345995,-1.3286952893244541,2,0,3
79.56,49.66,102.83,0.832,155.05,0.249,0.2700329693319174,0.8667635160770893,1,0,0
50.69,44.7,102.15,0.902,127.82,0.0,-2.197235043579843,0.9420461824971103,1,0,0
69.6,48.41,102.37,0.962,135.4,0.1365,-0.7382234185163866,0.8069932122611679,1,0,1
79.93,38.84,100.77,1.845,131.53,0.393,0.18934796502255025,-0.8585248540226538,0,0,3
59.25,35.08,103.46,1.63,108.1,0.0,-2.0638281122734026,0.09052006606089477,0,0,0
77.8,65.2,101.36,0.844,165.88,0.3719,0.8068575410084444,1.7731037395517342,2,0,1
77.87,33.63,100.49,0.537,144.45,0.225,-0.3062650889315972,-0.9569262160672154,1,0,1
77.78,52.86,101.74,0.911,170.01,0.3338,0.5449451363471548,0.9672458721994,2,0,1
99.19,45.7,100.67,0.591,145.92,0.7826,2.432685959937147,-1.0384674222861328,2,0,3
71.29,45.41,100.74,1.398,129.07,0.3297,-0.3213677060230263,-0.11435405751859563,0,0,1
63.62,47.92,100.96,0.551,93.16,0.0722,-1.6208840288594566,0.23679113394136622,1,0,0
68.78,48.73,100.54,2.022,125.92,0.0494,-1.1482304933467564,0.4446670852025227,0,0,0
69.78,41.32,100.78,1.499,112.01,0.3235,-0.6339324445069834,-0.5612294939342208,0,0,0
91.5,44.89,101.38,1.276,171.37,0.4785,1.4814630207353978,-0.18404684917603978,2,0,3
70.88,46.67,100.8,0.837,166.6,0.037,-0.7252530683122913,0.7242791472218548,1,0,0
95.24,50.43,101.83,0.293,151.25,0.7664,2.3524224407405723,-0.25255422298756125,2,0,3
89.64,45.26,101.61,1.083,203.06,0.7029,2.245909023986496,-0.006729324384928794,2,0,3
62.31,38.64,101.86,1.331,123.6,0.0,-1.751151312951887,0.11199899020892617,0,0,0
87.46,35.37,101.35,1.38,174.23,0.3743,0.8685871946828279,-0.7102282809820444,2,0,3
86.37,59.03,101.18,1.759,163.94,0.58,1.6358210972973168,0.8011692612162815,2,0,3
63.05,35.33,102.49,1.41,131.31,0.1197,-1.3818642472022504,-0.08785471834908587,0,0,0
79.41,36.32,101.09,0.937,120.81,0.3127,-0.15354816389556608,-0.9845058883371656,1,0,1
78.52,40.13,101.53,1.488,137.93,0.5047,0.5047860574149315,-0.6223932954627325,2,0,0
89.32,46.8,100.37,1.625,157.85,0.4925,1.2842087682266448,-0.364104606906109,2,0,1
63.38,31.97,101.42,1.094,97.37,0.136,-1.7020749802844286,-0.9522354616982281,1,0,0
51.31,34.76,100.81,2.058,125.53,0.0542,-2.274202000254968,-0.24501446273757668,0,0,0
62.5,29.59,100.95,0.947,106.34,0.2133,-1.5253159293410277,-1.2243473754955232,1,0,0
82.14,41.8,100.83,1.389,173.95,0.3068,0.5141932998664055,-0.1307849375391993,2,0,3
86.23,31.8,101.67,2.235,130.03,0.437,0.5135543256054905,-1.4160380896730533,2,0,0
85.71,48.46,101.32,1.397,164.36,0.4368,1.0722574218965921,0.18284405742575122,2,0,3
82.76,42.58,101.6,0.636,131.57,0.4686,0.6347308074109681,-0.5179717201750167,2,0,1
86.87,42.79,101.5,2.269,147.59,0.4483,0.909986114733864,-0.4363204836886338,2,0,3
60.97,36.04,100.25,2.408,111.48,0.0856,-1.817084487173887,-0.6478615989310232,0,0,0
89.47,41.51,101.51,1.313,188.75,0.5738,1.7148796806451008,-0.31681582804034425,2,0,3
54.63,30.61,101.47,1.172,123.11,0.0,-2.2982801315640318,-0.4522053782881004,1,0,0
82.9,39.33,100.32,1.278,152.06,0.6174,1.094980770247594,-1.0314922205637866,2,0,1
60.54,35.41,100.88,0.906,106.68,0.3228,-1.2485249618484486,-0.8620281978607224,1,0,1
96.85,29.78,100.43,1.34,207.34,0.6406,2.1966274960456817,-1.5272804205574984,2,0,3
55.36,52.57,99.37,1.271,108.84,0.0,-2.0728689986182016,0.6611443572226811,1,0,0
82.63,26.43,100.76,2.111,160.14,0.3526,0.2599491636020897,-1.5666033961906416,0,0,3
85.89,31.57,102.12,1.294,152.16,0.5019,0.8773197268021786,-1.1754756567048987,2,0,1
61.25,47.65,101.05,0.838,144.28,0.0,-1.4878549213950958,0.8772922341509699,1,0,0
72.29,54.82,102.26,1.029,161.0,0.1251,-0.30001646300131707,1.501734683007373,1,0,1
96.65,47.91,103.2,0.745,155.62,0.6824,2.2398788125917433,-0.04105406437443957,2,0,3
91.05,44.42,100.79,0.74,152.82,0.5176,1.3792928908583009,-0.5690244344022738,2,0,1
82.64,41.64,102.34,2.411,178.76,0.4797,1.044490412772785,0.02060987770863637,2,0,3
99.9,46.21,100.95,2.069,189.77,0.8328,2.9715970901376583,-0.5807201850593536,2,0,3
60.2,26.79,101.14,0.076,136.17,0.0,-1.9532863924381383,-0.80514376668626,1,0,0
58.09,40.5,101.26,0.567,132.16,0.0,-1.8683130033416617,0.3052138356071503,1,0,0
89.28,51.21,101.44,1.485,163.1,0.5575,1.6007680927954506,0.19942123886195648,2,0,3
84.33,28.4,101.18,1.475,212.63,0.468,1.1533889723327715,-0.9583033810661458,2,0,3
50.93,60.66,100.87,0.83,124.91,0.0,-1.9740578724335995,1.88710255347969,1,0,0
87.1,41.85,100.95,0.353,228.6,0.6949,2.2512677156700245,-0.09940361395150604,2,0,1
88.34,40.93,100.81,1.022,149.16,0.4723,1.0289975018536595,-0.7699295939426087,2,0,3
77.74,53.99,101.16,1.557,125.9,0.3124,0.09662715938207762,0.5089857237196429,0,0,3
97.18,44.81,99.92,0.83,151.92,0.9096,2.6621656332638834,-1.3207634755090545,2,0,1
91.88,38.0,102.5,0.326,151.6,0.5924,1.5477360199997183,-0.8123437081586647,2,0,3
89.23,43.44,101.44,1.657,153.57,0.7833,1.9522844657055516,-0.7709323036995833,2,0,3
90.35,17.66,100.29,1.609,195.7,0.4727,1.118641627827965,-2.3042394508452833,2,0,3
90.17,48.05,101.34,1.07,170.19,0.6123,1.7974019947971704,-0.08061210832111215,2,0,3
60.32,35.54,101.12,0.573,155.68,0.2797,-0.9278797492161599,-0.2523994093134689,1,0,1
62.68,36.45,101.61,1.136,110.13,0.0468,-1.7721019772336737,-0.31135796365814467,1,0,0
62.19,41.97,101.54,0.673,119.1,0.0671,-1.5684603234961536,0.1888067189101094,1,0,1
70.04,46.51,99.84,1.231,127.93,0.1261,-0.9164422858489856,0.025232435710006464,1,0,0
90.64,43.5,102.54,0.591,176.97,0.5812,1.7667295515883168,-0.07832124324901168,2,0,3
86.72,40.79,100.42,0.622,194.68,0.3716,1.0792479685097138,-0.25914586519021615,2,0,1
57.04,45.36,101.22,1.274,100.56,0.0166,-2.085531211708208,0.36253260834775364,0,0,0
61.08,50.13,103.13,1.185,123.64,0.0332,-1.4956892248321363,1.288572298026943,1,0,0
85.43,39.03,99.9,1.367,139.48,0.5135,0.8343963365390752,-1.2067801835984941,2,0,1
88.18,53.03,101.66,1.18,154.53,0.6393,1.7187265238369556,0.2364481884096781,2,0,3
64.46,38.05,101.96,2.667,121.42,0.0,-1.687490402675407,0.01198752314432034,0,0,0
85.08,43.44,101.57,0.412,163.38,0.558,1.275766793057704,-0.2889316338712746,2,0,3
89.06,43.73,101.6,1.221,135.73,0.6274,1.4095818918130394,-0.7043604508320541,2,0,3
71.15,41.12,101.61,0.729,168.17,0.1446,-0.49439169689706314,0.3507978876361839,1,0,1
75.49,53.84,102.47,1.076,155.81,0.2451,0.11306741225291547,1.2129662187140724,1,0,0
85.83,36.37,100.61,1.918,182.44,0.6394,1.5146211692111466,-0.9884816033174558,2,0,3
80.45,39.21,100.9,0.915,186.84,0.5113,1.0227492380267744,-0.3892258374333994,2,0,1
86.0,45.96,100.51,1.793,164.02,0.4995,1.1709204194697904,-0.2779072391767073,2,0,3
93.97,37.15,101.52,0.797,155.75,0.6512,1.7907667746598863,-1.1688579730856485,2,0,3
89.63,48.17,100.98,1.224,185.08,0.4936,1.5875473907038864,0.1457915761957327,2,0,1
58.81,42.91,102.71,1.045,125.72,0.0,-1.8119933652815359,0.7329108354297693,1,0,0
85.15,51.4,101.97,1.504,121.51,0.5105,0.9239157177078277,0.05593378196575037,2,0,3
102.51,43.46,101.3,1.574,161.1,0.9406,3.101314460953209,-1.1831660487423237,2,0,3
63.26,47.7,100.76,1.918,121.73,0.0884,-1.3810679221883402,0.44060639623218656,0,0,0
56.28,44.6,101.41,0.984,154.66,0.0,-1.6985439325898686,0.9221246766006497,1,0,0
70.51,44.14,100.93,0.558,148.61,0.2728,-0.3384095792379822,0.11014064994724121,1,0,1
59.22,37.81,100.86,1.888,75.52,0.0,-2.3816977136717083,-0.5940122846163797,0,0,0
72.46,33.58,102.85,0.929,153.07,0.3691,-0.08511362103440324,-0.4105876894930706,1,0,1
96.47,51.24,101.0,1.537,180.46,0.5598,2.116852279471319,0.12536345402824892,2,0,3
77.05,50.71,100.73,1.219,132.12,0.3289,0.09408048432404974,0.21470323189026755,2,0,3
73.8,49.58,102.46,0.463,116.98,0.1823,-0.5347325150935371,0.597942866551672,1,0,1
86.22,43.23,101.28,0.658,156.49,0.3711,0.7852405875071616,-0.24764578232949197,2,0,1
88.99,40.14,100.66,1.455,209.61,0.7265,2.2085848600867126,-0.5715290876075266,2,0,3
90.92,68.75,101.24,0.915,162.02,0.6688,2.2603945699914205,1.3712349398847694,2,0,3
72.24,29.91,100.11,1.052,134.27,0.1243,-1.02401810360355,-1.2060104772004379,1,0,3
77.82,42.18,101.63,0.463,109.44,0.3006,-0.24254657451618286,-0.4657745370601945,1,0,1
71.28,43.81,102.11,0.625,155.0,0.1306,-0.5759595227951662,0.556141612248291,1,0,1
58.31,43.3,101.66,0.33,119.42,0.0,-1.9048742343894274,0.48430519701784425,1,0,0
90.62,44.54,103.15,0.303,160.82,0.6173,1.7564236949379577,-0.06245445134662537,2,0,3
95.48,55.4,101.45,0.789,168.83,0.6647,2.3259789540016578,0.3413453312054772,2,0,3
54.66,48.32,101.56,0.738,98.18,0.1112,-1.9208774164056066,0.5913875342004906,1,0,0
85.56,52.1,101.41,1.631,131.72,0.436,0.8390158905796862,0.16653348988872593,2,0,1
61.91,43.09,104.27,1.879,125.18,0.1623,-1.2103667385866284,0.8280141314453265,0,0,0
77.8,48.81,102.2,1.973,123.26,0.32,0.03106163073599252,0.28992759439502996,0,0,0
68.84,51.87,101.43,0.424,118.73,0.0538,-1.09183359678495,0.8214295100747723,1,0,0
58.93,50.59,101.16,1.486,83.02,0.0,-2.0986206805640317,0.56558329735844,0,0,0
65.77,46.58,101.43,1.121,128.24,0.0302,-1.3289527432357442,0.5852084624453622,1,0,0
74.98,79.66,101.3,1.025,573.54,0.4311,4.603213456870026,6.966396074166599,3,0,2
87.21,45.05,102.54,0.972,144.22,0.4281,0.9363074920856738,-0.037201386733379777,2,0,3
104.44,47.01,101.58,0.16,178.68,1.0,3.5960490076281624,-0.764760884670009,2,0,3
63.92,36.54,100.52,0.931,132.48,0.0972,-1.412136519098924,-0.40403593954496114,1,0,1
73.56,37.51,99.9,1.584,104.5,0.2144,-0.8718238550978796,-1.0846487198607133,0,0,1
80.66,57.9,101.83,2.062,159.2,0.3085,0.605671846080567,1.238850500375893,0,0,3
88.52,42.43,102.16,2.21,135.84,0.4605,0.9377751797083393,-0.4847544233315825,2,0,0
75.69,36.35,101.57,1.852,156.63,0.6574,0.8391080589801633,-0.8452782033121086,2,0,3
74.85,39.81,100.92,1.924,158.26,0.5386,0.5478315418479166,-0.5445780826177884,2,0,1
83.86,39.42,100.47,0.118,169.02,0.5214,1.0735677658911602,-0.7231046726433223,2,0,1
87.79,48.8,101.84,2.386,113.54,0.6994,1.4076229737536057,-0.5371299556577227,2,0,3
80.86,43.63,101.64,0.994,150.96,0.2527,0.1714693505188713,0.05451643119904531,1,0,1
70.69,54.89,102.01,1.16,148.25,0.072,-0.6365342623489042,1.418565610062816,1,0,1
62.41,38.61,101.17,0.325,127.89,0.1027,-1.4526055805804086,-0.11386406404295865,1,0,0
87.47,44.97,102.21,1.631,146.18,0.3929,0.856186271355829,-0.06579750874287088,2,0,0
89.78,36.63,102.69,2.296,175.04,0.5508,1.4883343459321237,-0.5655250972301644,2,0,3
86.58,41.97,101.93,1.289,160.01,0.542,1.2547507408679635,-0.377930308763309,2,0,3
60.9,49.64,102.36,0.936,121.67,0.0146,-1.595831283807113,1.0872323739277057,1,0,0
81.67,44.78,101.25,1.558,182.18,0.2857,0.5682274926852283,0.3126494421817992,2,0,1
81.67,44.78,101.25,1.558,143.91,0.5097,0.8025486333345,-0.32889806296261975,2,0,3
64.18,49.0,101.55,1.494,84.8,0.0,-1.8274221041803484,0.43426486299660155,0,0,0
67.68,26.27,102.91,1.199,158.54,0.0047,-1.3353579179328983,-0.4010212800155253,0,0,0
85.76,57.21,100.13,0.712,173.0,0.6672,1.859692477623785,0.4351484001538226,2,0,1
51.65,41.55,100.6,1.457,122.31,0.1665,-1.8808324965244994,0.07999466739850383,0,0,0
87.08,44.95,101.52,1.166,138.92,0.6442,1.3968381213680918,-0.5715087557586879,2,0,3
88.79,43.91,103.5,1.098,154.95,0.6162,1.5944112415257836,-0.05954051168693279,2,0,3
53.46,50.41,101.19,0.23,121.4,0.0,-2.029438953823914,1.0639676710655692,1,0,0
74.53,36.18,100.44,1.03,133.84,0.2947,-0.36080024937084165,-0.8867544805167724,1,0,1
103.23,85.44,119.98,1.423,376.02,0.0448,3.996023740444438,9.424041079814003,3,-1,2
83.1,49.58,100.28,0.82,162.85,0.3182,0.6218718701265934,0.22221427149391942,2,0,1
63.12,27.36,100.45,1.364,131.0,0.0,-1.8780571781827085,-1.0333780218849395,0,0,0
61.94,40.41,100.86,1.226,108.2,0.0,-1.9014080025654454,-0.11425131442873297,1,0,0
56.26,38.52,100.35,1.54,116.4,0.0951,-1.9348343794543825,-0.28772632548841875,0,0,0
87.88,40.73,101.11,1.454,171.53,0.4999,1.2682778532715167,-0.5211345042564326,2,0,3
71.56,44.91,101.56,1.466,133.15,0.1573,-0.6947243599497864,0.26105657977832203,0,0,0
82.3,35.14,100.72,0.967,142.32,0.3788,0.31961109832722717,-1.0812201742101881,2,0,1
65.76,47.24,101.32,0.959,98.15,0.0921,-1.424013048021935,0.24202429637438655,1,0,0
71.02,40.03,100.05,1.867,167.14,0.1008,-0.7028564265562269,-0.043882211870291,0,0,1
86.47,43.06,100.36,0.957,162.56,0.4428,0.9985415601047036,-0.49342392576615146,2,0,1
52.04,32.79,101.74,1.064,111.24,0.0,-2.489045975023948,-0.2843472568734255,1,0,0
90.58,34.21,102.0,1.048,159.95,0.6816,1.688693792385768,-1.219426232564763,2,0,3
61.11,32.56,102.44,1.077,158.58,0.1637,-1.1765108418976804,-0.05338318471415884,1,0,0
70.9,47.51,101.38,0.529,151.26,0.259,-0.25929092173987534,0.5101686264821099,1,0,1
71.31,40.07,100.88,0.683,149.04,0.1988,-0.5535580990661619,-0.1501018946208833,1,0,1
58.56,49.31,102.43,1.863,135.16,0.1293,-1.3272384222126221,1.1214704317491062,0,0,0
67.06,52.6,100.25,2.069,138.18,0.0913,-0.9674694968682143,0.7961198856195701,0,0,0
82.97,59.88,101.84,0.965,173.78,0.5186,1.436226811311677,1.2593967025057524,2,0,1
74.05,36.93,100.59,1.506,160.33,0.4064,0.13760123309818165,-0.6519201398126744,2,0,1
82.93,37.42,101.56,1.279,176.37,0.6685,1.4409403651188184,-0.7256131512453156,2,0,3
62.18,40.25,101.59,1.534,162.78,0.0,-1.4002460886959556,0.5726548632570253,0,0,0
81.02,24.56,101.41,0.561,169.06,0.3156,0.1723170582009531,-1.3952168927813802,2,0,3
68.4,41.38,101.85,1.456,142.24,0.0329,-1.1459216822697575,0.3467673236658108,0,0,0
79.93,39.87,102.1,1.721,155.74,0.2896,0.19603486904529618,-0.12140585912352454,0,0,0
63.87,33.26,102.34,0.978,140.8,0.1461,-1.2225213813566047,-0.2343952461955631,1,0,0
56.55,45.16,99.94,1.577,159.09,0.0,-1.6883194853544325,0.6768604496471698,0,0,1
94.23,43.02,100.74,0.734,125.42,0.9553,2.3891946701021385,-1.536916565375787,2,0,3
64.56,42.88,101.04,2.023,146.14,0.2201,-0.84316010084581,0.18545498172354477,0,0,0
64.72,38.66,100.98,1.287,134.22,0.0901,-1.3299288134593668,-0.12850288792935677,0,0,0
67.74,35.17,101.4,1.43,147.79,0.0401,-1.2318047596775463,-0.1820595178825158,0,0,0
92.86,38.97,100.3,1.632,134.68,0.7727,1.8401582742574256,-1.6276382259733744,2,0,3
76.29,41.86,102.25,0.662,125.11,0.1859,-0.46668046124988294,-0.03446156391106733,1,0,1
92.93,43.66,100.47,1.833,161.46,0.4971,1.4601753534268456,-0.636012484688514,2,0,3
